may	MD	MD
last	VB	RB
into	IN	IN
next	JJ	JJ
year	NN	NN
due	NN	RB
in	IN	IN
part	NN	NN
to	TO	TO
hefty	JJ	VB
depreciation	NN	NN
charges	NNS	NNS
,	,	,
but	CC	CC
recent	JJ	JJ
high	JJ	JJ
investment	NN	NN
should	MD	MD
help	VB	VB
the	DT	DT
firm	NN	NN
defend	VB	VB
its	PRP$	PRP$
10-percent	JJ	JJ
market	NN	NN
share	NN	NN
,	,	,
the	DT	DT
firm	NN	NN
's	POS	POS
chief	JJ	JJ
executive	NN	NN
said	VBD	VBD
.	.	.

company	NNP	NN
president	NNP	NN
jean	NNP	NNP
van	NNP	NNP
boxmeer	NNP	NNP
told	VBD	VBD
reuters	NNP	NNP
in	IN	IN
an	DT	DT
interview	NN	NN
on	IN	IN
friday	NNP	NNP
that	IN	IN
the	DT	DT
firm	NN	NN
,	,	,
whose	WP$	WP$
net	JJ	JJ
profit	NN	NN
fell	VBD	VBD
77	CD	CD
percent	NN	NN
in	IN	IN
the	DT	DT
first	JJ	JJ
10	CD	CD
months	NNS	NNS
of	IN	IN
1996	CD	CD
despite	IN	IN
a	DT	DT
30-percent	JJ	JJ
rise	NN	NN
in	IN	IN
sales	NNS	NNS
,	,	,
might	MD	MD
only	RB	RB
post	VBP	VB
slightly	RB	RB
better	RB	JJR
profits	VBZ	NNS
in	IN	IN
1997	CD	CD
before	IN	IN
having	VBG	VBG
a	DT	DT
chance	NN	NN
to	TO	TO
make	VB	VB
a	DT	DT
more	RBR	RBR
significant	JJ	JJ
turnaround	NN	NN
.	.	.

so	RB	RB
far	RB	RB
this	DT	DT
year	NN	NN
zywiec	NNP	NNP
,	,	,
whose	WP$	WP$
full	JJ	JJ
name	NN	NN
is	VBZ	VBZ
zaklady	NNP	JJ
piwowarskie	NNP	NNP
w	IN	NNP
zywcu	NNP	NNP
sa	NNP	NNP
,	,	,
has	VBZ	VBZ
netted	VBN	VBN
six	CD	CD
million	CD	CD
zlotys	NNS	NNS
on	IN	IN
sales	NNS	NNS
of	IN	IN
224	CD	CD
million	CD	CD
zlotys	NNS	NNS
.	.	.

it	PRP	PRP
has	VBZ	VBZ
produced	VBN	VBN
1.5	CD	CD
million	CD	CD
hectolitres	NNS	NNS
.	.	.

van	NNP	NNP
boxmeer	NNP	NNP
would	MD	MD
not	RB	RB
say	VB	VB
how	WRB	WRB
much	JJ	RB
higher	JJR	JJR
1997	CD	CD
profits	NNS	NNS
or	CC	CC
market	NN	NN
share	NN	NN
could	MD	MD
be	VB	VB
but	CC	CC
said	VBD	VBD
sales	NNS	NNS
of	IN	IN
leading	VBG	VBG
polish	JJ	JJ
brewers	NNS	NNS
should	MD	MD
rise	VB	VB
as	IN	IN
the	DT	DT
country	NN	NN
's	POS	POS
young	JJ	JJ
urban	JJ	JJ
professionals	NNS	NNS
gradually	RB	RB
switch	VBP	VB
from	IN	IN
vodka	NN	NN
to	TO	TO
beer	NN	VB
.	.	.

"	"	"
the	DT	DT
perspective	NN	NN
on	IN	IN
growth	NN	NN
is	VBZ	VBZ
such	JJ	JJ
that	IN	IN
reasonably	RB	RB
we	PRP	PRP
can	MD	MD
think	VB	VB
that	DT	DT
somewhere	RB	NN
between	IN	IN
65	CD	CD
and	CC	CC
80	CD	CD
litres	NNS	NNS
per	IN	IN
year	NN	NN
is	VBZ	VBZ
certainly	RB	RB
reachable	JJ	JJ
,	,	,
"	"	"
van	NNP	NNP
boxmeer	NNP	NNP
said	VBD	VBD
on	IN	IN
polish	JJ	JJ
per-capita	JJ	JJ
beer	NN	NN
consumption	NN	NN
,	,	,
currently	RB	RB
around	IN	IN
40	CD	CD
litres	NNS	NNS
.	.	.

he	PRP	PRP
said	VBD	VBD
the	DT	DT
65-80-litre	JJ	JJ
level	NN	NN
could	MD	MD
be	VB	VB
reached	VBN	VBN
in	IN	IN
the	DT	DT
next	JJ	JJ
ten	CD	CD
years	NNS	NNS
and	CC	CC
make	VB	VB
poland	NNP	NNP
,	,	,
with	IN	IN
its	PRP$	PRP$
40-million	JJ	JJ
population	NN	NN
,	,	,
europe	NNP	NNP
's	POS	POS
third	JJ	JJ
largest	JJS	JJS
beer	NN	NN
market	NN	NN
after	IN	IN
germany	NNP	NNP
and	CC	CC
britain	NNP	NNP
.	.	.

van	NNP	NNP
boxmeer	NNP	NNP
said	VBD	VBD
poland	NNP	NNP
's	POS	POS
top	JJ	JJ
five	CD	CD
brewers	NNS	NNS
,	,	,
which	WDT	WDT
produce	VBP	VBP
about	RB	IN
55	CD	CD
percent	NN	NN
of	IN	IN
the	DT	DT
country	NN	NN
's	POS	POS
beer	NN	NN
,	,	,
could	MD	MD
all	DT	RB
raise	VBP	VB
market	NN	NN
share	NN	NN
as	IN	IN
some	DT	DT
of	IN	IN
the	DT	DT
numerous	JJ	JJ
small	JJ	JJ
brewers	NNS	NNS
fall	VBP	VBP
to	TO	TO
competition	NN	VB
from	IN	IN
the	DT	DT
large	JJ	JJ
brewers	NNS	NNS
with	IN	IN
foreign	JJ	JJ
investors	NNS	NNS
.	.	.

zywiec	NNP	NNP
is	VBZ	VBZ
31.8-percent	JJ	JJ
owned	VBN	VBN
by	IN	IN
heineken	NNP	NNP
while	IN	IN
carlsberg	NNP	NNP
has	VBZ	VBZ
the	DT	DT
same	JJ	JJ
amount	NN	NN
in	IN	IN
okocim	NNP	NNP
.	.	.

earlier	RBR	RBR
this	DT	DT
year	NN	NN
south	NNP	NNP
african	NNP	NNP
breweries	NNPS	NNP
ltd	NNP	NNP
(	(	(
sab	NNP	NNP
)	)	)
bought	VBD	VBD
strategic	JJ	JJ
stakes	NNS	NNS
in	IN	IN
the	DT	DT
unlisted	JJ	JJ
lech	NNP	NNP
and	CC	CC
tychy	NNP	NNP
brewers	NNS	NNP
,	,	,
which	WDT	WDT
together	RB	RB
hold	VBP	VB
more	JJR	JJR
than	IN	IN
20	CD	CD
percent	NN	NN
of	IN	IN
the	DT	DT
market	NN	NN
,	,	,
and	CC	CC
australia	NNP	NNP
's	POS	POS
brewpole	NNP	NNP
bv	NNP	NNP
has	VBZ	VBZ
a	DT	DT
controlling	VBG	VBG
stake	NN	NN
in	IN	IN
poland	NNP	NNP
's	POS	POS
larges	NNS	NNP
t	NN	NNP
brewery	NN	NNP
,	,	,
elbrewery	NNP	NNP
company	NNP	NNP
ltd.	NNP	NNP
(	(	(
eb	NNP	NNP
)	)	)
.	.	.

van	NNP	NNP
boxmeer	NNP	NNP
said	VBD	VBD
the	DT	DT
tough	JJ	JJ
competition	NN	NN
had	VBD	VBD
prevented	VBN	VBN
zywiec	NNP	NNP
from	IN	IN
raising	VBG	VBG
prices	NNS	NNS
in	IN	IN
line	NN	NN
with	IN	IN
inflation	NN	NN
,	,	,
which	WDT	WDT
had	VBD	VBD
added	VBN	VBN
to	TO	TO
the	DT	DT
pressure	NN	NN
on	IN	IN
the	DT	DT
firm	NN	NN
's	POS	POS
margins	NNS	NNS
.	.	.

he	PRP	PRP
said	VBD	VBD
advertising	NN	VBG
costs	NNS	NNS
would	MD	MD
also	RB	RB
increase	VB	VB
in	IN	IN
the	DT	DT
fight	NN	NN
for	IN	IN
market	NN	NN
share	NN	NN
.	.	.

but	CC	CC
he	PRP	PRP
said	VBD	VBD
the	DT	DT
company	NN	NN
's	POS	POS
investment	NN	NN
of	IN	IN
more	JJR	JJR
than	IN	IN
$	$	$
100	CD	CD
million	CD	CD
already	RB	RB
this	DT	DT
decade	NN	NN
,	,	,
largely	RB	RB
in	IN	IN
production	NN	NN
,	,	,
would	MD	MD
help	VB	VB
position	NN	NN
it	PRP	PRP
to	TO	TO
compete	VB	VB
with	IN	IN
such	JJ	JJ
competitors	NNS	NNS
as	IN	IN
brewers	NNS	NNS
from	IN	IN
the	DT	DT
neighbouring	JJ	VBG
czech	NNP	NNP
republic	NNP	NNP
.	.	.

some	DT	DT
analysts	NNS	NNS
say	VBP	VBP
cheaper	JJR	JJR
but	CC	CC
high-quality	JJ	JJ
czech	JJ	JJ
imports	NNS	NNS
could	MD	MD
invade	VB	VB
poland	NNP	NNP
once	RB	RB
tariffs	VBZ	NNS
for	IN	IN
cefta	NNP	NNP
countries	NNS	NNS
are	VBP	VBP
lifted	VBN	VBN
in	IN	IN
1998	CD	CD
,	,	,
but	CC	CC
van	NN	NNP
boxmeer	NNP	NNP
says	VBZ	VBZ
such	JJ	JJ
a	DT	DT
threat	NN	NN
might	MD	MD
be	VB	VB
exaggerated	JJ	VBN
despite	IN	IN
the	DT	DT
czech	JJ	JJ
beer	NN	NN
market	NN	NN
's	POS	POS
overcapacity	NN	NN
.	.	.

"	"	"
i	PRP	PRP
think	VBP	VBP
polish	JJ	JJ
consumers	NNS	NNS
in	IN	IN
general	JJ	JJ
are	VBP	VBP
quite	RB	RB
proud	JJ	JJ
of	IN	IN
their	PRP$	PRP$
beers	NNS	NNS
--	:	:
and	CC	CC
i	PRP	PRP
'm	VBP	VBP
speaking	VBG	VBG
about	IN	IN
all	PDT	PDT
the	DT	DT
brands	NNS	NNS
--	:	:
and	CC	CC
as	IN	IN
we	PRP	PRP
make	VBP	VBP
good	JJ	JJ
beers	NNS	NNS
...	:	:

i	PRP	PRP
think	VBP	VBP
that	IN	IN
this	DT	DT
fidelity	NN	NN
to	TO	TO
our	PRP$	PRP$
beers	NNS	NNS
is	VBZ	VBZ
a	DT	DT
factor	NN	NN
which	WDT	WDT
can	MD	MD
limit	VB	VB
the	DT	DT
czech	JJ	JJ
beers	NNS	NNS
,	,	,
"	"	"
he	PRP	PRP
said	VBD	VBD
.	.	.

van	NNP	NNP
boxmeer	NNP	NNP
said	VBD	VBD
zywiec	NNP	NNP
had	VBD	VBD
its	PRP$	PRP$
eye	NN	NN
on	IN	IN
okocim	NNP	NNP
,	,	,
which	WDT	WDT
has	VBZ	VBZ
said	VBD	VBD
it	PRP	PRP
would	MD	MD
start	VB	VB
producing	VBG	VBG
carlsberg	NNP	NNP
beer	NN	NN
next	JJ	JJ
year	NN	NN
,	,	,
but	CC	CC
that	IN	IN
zywiec	NNP	NNP
's	POS	POS
potential	JJ	JJ
production	NN	NN
of	IN	IN
heineken	NNP	NNP
was	VBD	VBD
a	DT	DT
medium-term	JJ	JJ
possibility	NN	NN
rather	RB	RB
than	IN	IN
a	DT	DT
short-term	JJ	JJ
one	CD	CD
.	.	.

he	PRP	PRP
said	VBD	VBD
his	PRP$	PRP$
firm	NN	NN
would	MD	MD
be	VB	VB
better	RB	JJR
off	RP	IN
concentrating	VBG	VBG
on	IN	IN
its	PRP$	PRP$
leading	VBG	JJ
brand	NN	NN
,	,	,
zywiec	NNP	NNP
full	NNP	JJ
light	NNP	NN
,	,	,
which	WDT	WDT
accounts	VBZ	NNS
for	IN	IN
85	CD	CD
percent	NN	NN
of	IN	IN
sales	NNS	NNS
and	CC	CC
is	VBZ	VBZ
the	DT	DT
country	NN	NN
's	POS	POS
largest-selling	JJ	JJ
brand	NN	NN
.	.	.

"	"	"
you	PRP	PRP
will	MD	MD
not	RB	RB
win	VB	VB
the	DT	DT
war	NN	NN
of	IN	IN
the	DT	DT
polish	JJ	JJ
beer	NN	NN
market	NN	NN
with	IN	IN
imported	VBN	JJ
international	JJ	JJ
brands	NNS	NNS
,	,	,
"	"	"
van	NNP	NNP
boxmeer	NNP	NNP
said	VBD	VBD
,	,	,
adding	VBG	VBG
that	IN	IN
heineken	NNP	NNP
would	MD	MD
remain	VB	VB
an	DT	DT
up-market	JJ	JJ
import	NN	NN
in	IN	IN
poland	NNP	NNP
.	.	.

van	NNP	NNP
boxmeer	NNP	NNP
also	RB	RB
said	VBD	VBD
zywiec	NNP	NNP
would	MD	MD
be	VB	VB
boosted	VBN	VBN
by	IN	IN
its	PRP$	PRP$
recent	JJ	JJ
shedding	VBG	NN
of	IN	IN
soft	JJ	JJ
drinks	NNS	NNS
which	WDT	WDT
only	RB	RB
accounted	VBD	VBN
for	IN	IN
about	IN	IN
three	CD	CD
percent	NN	NN
of	IN	IN
the	DT	DT
firm	NN	NN
's	POS	POS
overall	JJ	JJ
sales	NNS	NNS
and	CC	CC
for	IN	IN
which	WDT	WDT
7.6	CD	CD
million	CD	CD
zlotys	NNS	NNS
in	IN	IN
provisions	NNS	NNS
had	VBD	VBD
already	RB	RB
been	VBN	VBN
made	VBN	VBN
.	.	.

--	:	:
warsaw	NNP	NNP
newsroom	NNP	NNP
+48	CD	CD
22	CD	CD
653	CD	CD
9700	CD	CD

havel	NNP	NNP
has	VBZ	VBZ
traecheotomy	NNP	VBN
after	NNP	IN
conditions	NNP	NNS
worsens	NNPS	NN
.	.	.

prague	NNP	NNP
1996-12-06	CD	CD

doctors	NNS	NNS
performed	VBD	VBD
an	DT	DT
emergency	NN	NN
tracheotomy	NNS	NN
to	TO	TO
help	VB	VB
czech	NNP	NNP
president	NNP	NNP
vaclav	NNP	NNP
havel	NNP	NNP
breathe	VB	VBP
after	IN	IN
cancer	NN	NN
surgery	NN	NN
on	IN	IN
his	PRP$	PRP$
lungs	NNS	NNS
earlier	RBR	RBR
this	DT	DT
week	NN	NN
,	,	,
a	DT	DT
spokesman	NN	NN
said	VBD	VBD
on	IN	IN
friday	NNP	NNP
.	.	.

he	PRP	PRP
said	VBD	VBD
that	IN	IN
the	DT	DT
procedure	NN	NN
to	TO	TO
insert	VB	VB
a	DT	DT
device	NN	NN
into	IN	IN
havel	NNP	NNP
's	POS	POS
throat	NN	NN
,	,	,
done	VBN	VBN
after	IN	IN
his	PRP$	PRP$
breathing	NN	NN
worsened	VBN	VBN
on	IN	IN
thursday	NNP	NNP
,	,	,
had	VBD	VBD
helped	VBN	VBN
,	,	,
and	CC	CC
the	DT	DT
president	NN	NN
's	POS	POS
condition	NN	NN
significantly	RB	RB
improved	VBD	VBN
.	.	.

"	"	"
a	DT	DT
worsening	VBG	NN
in	IN	IN
the	DT	DT
president	NN	NN
's	POS	POS
lung	NN	NN
functions	NNS	NNS
took	VBD	VBD
place	NN	NN
yesterday	NN	NN
,	,	,
"	"	"
presidential	JJ	NNP
spokesman	NN	NN
ladlislav	NNP	NNP
spacek	NNP	NNP
said	VBD	VBD
in	IN	IN
a	DT	DT
statement	NN	NN
.	.	.

"	"	"
a	DT	DT
tracheotomy	NN	NN
was	VBD	VBD
performed	VBN	VBN
and	CC	CC
supportive	JJ	JJ
breathing	NN	NN
was	VBD	VBD
installed	VBN	VBN
through	IN	IN
the	DT	DT
help	NN	NN
of	IN	IN
a	DT	DT
breathing	NN	NN
device	NN	NN
,	,	,
"	"	"
he	PRP	PRP
said	VBD	VBD
.	.	.
"	"	"

after	IN	IN
these	DT	DT
steps	NNS	NNS
,	,	,
the	DT	DT
president	NN	NN
's	POS	POS
condition	NN	NN
signigicantly	RB	NN
improved	VBN	VBD
.	.	.
"	"	"

havel	NNP	NNP
has	VBZ	VBZ
been	VBN	VBN
recovering	VBG	VBG
from	IN	IN
surgery	NN	NN
on	IN	IN
monday	NNP	NNP
which	WDT	WDT
removed	VBD	VBD
a	DT	DT
small	JJ	JJ
malignant	JJ	JJ
tumour	NN	NN
and	CC	CC
half	NN	NN
of	IN	IN
his	PRP$	PRP$
right	JJ	JJ
lung	NN	NN
.	.	.

doctors	NNS	NNS
after	IN	IN
the	DT	DT
operation	NN	NN
said	VBD	VBD
that	IN	IN
they	PRP	PRP
had	VBD	VBD
caught	VBN	VBN
the	DT	DT
cancer	NN	NN
early	RB	RB
,	,	,
and	CC	CC
that	IN	IN
havel	NNP	NNP
could	MD	MD
fully	RB	RB
recover	VB	VB
from	IN	IN
the	DT	DT
surgery	NN	NN
within	IN	IN
six	CD	CD
weeks	NNS	NNS
.	.	.

his	PRP$	PRP$
spokesman	NN	NN
said	VBD	VBD
on	IN	IN
thursday	NNP	NNP
that	IN	IN
havel	NNP	NNP
,	,	,
60	CD	CD
and	CC	CC
a	DT	DT
heavy	JJ	JJ
smoker	NN	NN
,	,	,
had	VBD	VBD
also	RB	RB
developed	VBN	VBN
a	DT	DT
slight	JJ	JJ
case	NN	NN
of	IN	IN
pneumonia	NN	NN
in	IN	IN
the	DT	DT
left	JJ	JJ
lung	NN	NN
.	.	.

uk-us	NNP	CD
open	JJ	NNP
skies	NNS	NNP
talks	NNS	NNS
end	NN	NN
,	,	,
no	DT	DT
date	NN	NN
to	TO	TO
restart	VB	VB
.	.	.

london	NNP	NNP
1996-12-06	CD	CD

the	DT	DT
uk	NNP	NNP
department	NNP	NNP
of	IN	IN
transport	NNP	NN
on	IN	IN
friday	NNP	NNP
said	VBD	VBD
that	IN	IN
the	DT	DT
latest	JJS	JJS
round	NN	NN
of	IN	IN
"	"	"
open	JJ	NNP
skies	NNS	NNS
"	"	"
talks	NNS	NNS
with	IN	IN
the	DT	DT
u.s.	NNP	NNP
had	VBD	VBD
ended	VBN	VBN
with	IN	IN
no	DT	DT
deal	NN	NN
on	IN	IN
liberalising	VBG	VBG
the	DT	DT
transatlantic	NN	JJ
flight	NN	NN
market	NN	NN
and	CC	CC
no	DT	DT
date	NN	NN
set	VBN	VBN
for	IN	IN
when	WRB	WRB
talks	NNS	NNS
would	MD	MD
restart	VB	VB
.	.	.

a	DT	DT
spokesman	NN	NN
for	IN	IN
the	DT	DT
dot	NNP	NNP
told	VBD	VBD
reuters	NNP	NNP
"	"	"
we	PRP	PRP
have	VBP	VBP
had	VBN	VBD
talks	NNS	NNS
towards	IN	IN
concluding	VBG	VBG
a	DT	DT
new	JJ	JJ
air	NN	NN
service	NN	NN
agreement	NN	NN
which	WDT	WDT
would	MD	MD
produce	VB	VB
liberalisation	NN	NN
...	:	:

useful	JJ	JJ
progress	NN	NN
was	VBD	VBD
made	VBN	VBN
on	IN	IN
a	DT	DT
number	NN	NN
of	IN	IN
issues	NNS	NNS
,	,	,
but	CC	CC
not	RB	RB
all	DT	DT
.	.	.

no	DT	DT
date	NN	NN
has	VBZ	VBZ
been	VBN	VBN
set	VBN	VBN
for	IN	IN
further	JJ	JJ
talks	NNS	NNS
.	.	.
"	"	"

tambang	VBG	NNP
timah	NNP	NNP
at	IN	IN
$	$	$
15.575	CD	CD
in	IN	IN
london	NNP	NNP
.	.	.

london	NNP	NNP
1996-12-07	CD	CD

pt	PRP	NNP
tambang	NNP	NNP
timah	NNP	NNP
closed	VBD	VBD
at	IN	IN
$	$	$
15.575	CD	CD
per	IN	IN
gdr	NNP	CD
in	IN	IN
london	NNP	NNP
on	IN	IN
friday	NNP	NNP
.	.	.

it	PRP	PRP
recorded	VBD	VBD
the	DT	DT
day	NN	NN
's	POS	POS
low	NN	JJ
of	IN	IN
$	$	$
15.475	CD	CD
and	CC	CC
the	DT	DT
day	NN	NN
's	VBZ	POS
high	JJ	JJ
of	IN	IN
$	$	$
15.725	CD	CD
.	.	.

it	PRP	PRP
closed	VBD	VBD
at	IN	IN
$	$	$
15.80	CD	CD
on	IN	IN
thursday	NNP	NNP
.	.	.

one	CD	CD
global	NNP	JJ
depository	NNP	NN
receipt	NNP	NN
represents	VBZ	VBZ
10	CD	CD
common	JJ	JJ
shares	NNS	NNS
.	.	.

--	:	:
jakarta	NNP	NNP
newsroom	NN	NN
+6221	CD	CD
384-6364	CD	CD

telkom	NN	NNP
at	IN	IN
$	$	$
35	CD	CD
in	IN	IN
london	NNP	NNP
.	.	.

london	NNP	NNP
1996-12-07	CD	CD

pt	PRP	NNP
telekomunikasi	NNP	NNP
indonesia	NNP	NNP
(	(	(
telkom	NNP	NNP
)	)	)
closed	VBD	VBD
at	IN	IN
$	$	$
35	CD	CD
in	IN	IN
london	NNP	NNP
on	IN	IN
friday	NNP	NNP
.	.	.

it	PRP	PRP
recorded	VBD	VBD
the	DT	DT
day	NN	NN
's	POS	POS
low	NN	JJ
of	IN	IN
$	$	$
34.475	CD	CD
and	CC	CC
the	DT	DT
day	NN	NN
's	VBZ	POS
high	JJ	JJ
of	IN	IN
$	$	$
35.375	CD	CD
.	.	.

its	PRP$	PRP$
previous	JJ	JJ
close	NN	NN
on	IN	IN
thursday	NNP	NNP
as	IN	IN
$	$	$
35.63	CD	CD
.	.	.

one	CD	CD
ads	NNS	NNS
represents	VBZ	VBZ
20	CD	CD
ordinary	JJ	JJ
shares	NNS	NNS
--	:	:
jakarta	NNP	NNP
newsroom	NN	NNP
+6221	CD	CD
384-6364	RB	CD
.	.	.

woman	NN	NN
charged	VBN	VBN
over	IN	IN
n.	NNP	NNP
ireland	NNP	NNP
arms	NNS	NNS
find	VBP	VB
.	.	.

belfast	NNS	NNP
1996-12-06	CD	CD

a	DT	DT
woman	NN	NN
was	VBD	VBD
charged	VBN	VBN
on	IN	IN
friday	NNP	NNP
with	IN	IN
terrorist	JJ	JJ
offences	NNS	NNS
after	IN	IN
three	CD	CD
irish	NNP	JJ
republican	NNP	JJ
army	NNP	NN
mortar	NN	NN
bombs	NNS	NNS
were	VBD	VBD
found	VBN	VBN
in	IN	IN
a	DT	DT
belfast	NNP	NNP
house	NN	NN
,	,	,
police	NN	NNS
said	VBD	VBD
.	.	.

police	NNS	NNS
said	VBD	VBD
the	DT	DT
bombs	NNS	NNS
were	VBD	VBD
found	VBN	VBN
hidden	VBN	VBN
with	IN	IN
incendiaries	NNS	NNS
and	CC	CC
ammunition	NN	NN
that	WDT	WDT
were	VBD	VBD
blocked	VBN	VBN
up	RP	RP
behind	IN	IN
a	DT	DT
kitchen	NN	NN
wall	NN	NN
.	.	.

the	DT	DT
35-year-old	JJ	JJ
woman	NN	NN
was	VBD	VBD
charged	VBN	VBN
with	IN	IN
possession	NN	NN
of	IN	IN
explosives	NNS	NNS
with	IN	IN
intent	NN	NN
to	TO	TO
endanger	VB	VB
life	NN	NN
and	CC	CC
making	VBG	VBG
a	DT	DT
house	NN	NN
available	JJ	JJ
for	IN	IN
the	DT	DT
purpose	NN	NN
of	IN	IN
terrorism	NN	NN
,	,	,
police	NN	NNS
said	VBD	VBD
.	.	.

she	PRP	PRP
will	MD	MD
appear	VB	VB
in	IN	IN
court	NN	NN
on	IN	IN
saturday	NNP	NNP
.	.	.

her	PRP$	PRP$
name	NN	NN
was	VBD	VBD
not	RB	RB
released	VBN	VBN
.	.	.

security	NN	NN
forces	NNS	NNS
said	VBD	VBD
the	DT	DT
bombs	NNS	NNS
may	MD	MD
have	VB	VB
been	VBN	VBN
intended	VBN	VBN
for	IN	IN
use	NN	NN
in	IN	IN
a	DT	DT
pre-christmas	JJ	JJ
bombing	VBG	NN
campaign	NN	NN
by	IN	IN
the	DT	DT
guerrilla	NN	JJ
group	NN	NN
that	WDT	WDT
is	VBZ	VBZ
battling	VBG	VBG
to	TO	TO
oust	VB	VB
britain	NNP	NNP
from	IN	IN
northern	NNP	JJ
ireland	NNP	NNP
.	.	.

britain	NNP	NNP
sets	VBZ	VBZ
conditions	NNS	NNS
to	TO	TO
clear	VB	VB
american	JJ	NNP
alliance	NN	NNP
.	.	.

edna	NNP	NNP
fernandes	NNPS	NNP

london	NNP	NNP
1996-12-06	CD	CD

the	DT	DT
british	JJ	JJ
government	NN	NN
warned	VBD	VBD
friday	NNP	NNP
that	IN	IN
it	PRP	PRP
would	MD	MD
refer	VB	VB
the	DT	DT
proposed	JJ	VBN
trans-atlantic	JJ	JJ
alliance	NN	NN
between	IN	IN
british	NNP	NNP
airways	NNPS	NNP
plc	NNP	NNP
and	CC	CC
american	NNP	NNP
airlines	NNP	NNS
to	TO	TO
britain	NNP	NNP
's	POS	POS
monopolies	NNP	NNS
and	CC	CC
mergers	NNP	NNS
commission	NNP	NN
unless	IN	IN
the	DT	DT
carriers	NNS	NNS
complied	VBN	VBN
with	IN	IN
a	DT	DT
number	NN	NN
of	IN	IN
conditions	NNS	NNS
.	.	.

trade	NNP	NN
and	CC	CC
industry	NNP	NNP
secretary	NNP	NNP
ian	NNP	NNP
lang	NNP	NNP
added	VBD	VBD
that	IN	IN
even	RB	RB
if	IN	IN
the	DT	DT
conditions	NNS	NNS
were	VBD	VBD
met	VBN	VBN
by	IN	IN
both	DT	DT
airlines	NNS	NNS
,	,	,
final	JJ	JJ
clearance	NN	NN
would	MD	MD
hinge	VB	VB
on	IN	IN
an	DT	DT
open	JJ	NNP
skies	NNS	NNP
deal	VBD	NN
between	IN	IN
britain	NNP	NNP
and	CC	CC
the	DT	DT
united	NNP	NNP
states	NNPS	NNP
to	TO	TO
liberalise	VB	VB
trans-atlantic	JJ	JJ
air	NN	NN
traffic	NN	NN
,	,	,
which	WDT	WDT
would	MD	MD
create	VB	VB
greater	JJR	JJR
competition	NN	NN
on	IN	IN
the	DT	DT
routes	NNS	NNS
.	.	.

lang	NNP	NNP
said	VBD	VBD
he	PRP	PRP
supported	VBD	VBD
conditions	NNS	NNS
proposed	VBN	VBN
by	IN	IN
britain	NNP	NNP
's	POS	POS
office	NNP	NN
of	IN	IN
fair	NNP	JJ
trading	NNP	NN
,	,	,
which	WDT	WDT
was	VBD	VBD
asked	VBN	VBN
to	TO	TO
examine	VB	VB
the	DT	DT
case	NN	NN
last	JJ	JJ
month	NN	NN
.	.	.

"	"	"
i	PRP	PRP
agree	VBP	VBP
...	:	:
that	IN	IN
without	IN	IN
suitable	JJ	JJ
undertakings	NNS	NNS
the	DT	DT
alliance	NN	NN
would	MD	MD
be	VB	VB
likely	JJ	JJ
to	TO	TO
lead	VB	VB
to	TO	TO
a	DT	DT
significant	JJ	JJ
loss	NN	NN
of	IN	IN
actual	JJ	NN
and	CC	CC
potential	JJ	JJ
passengers	NNS	NNS
,	,	,
on	IN	IN
those	DT	DT
routes	NNS	NNS
where	WRB	WRB
ba	NNP	NNP
and	CC	CC
aa	NN	NNP
currently	RB	RB
compete	VBP	VB
and	CC	CC
for	IN	IN
all	DT	DT
passengers	NNS	NNS
on	IN	IN
the	DT	DT
trans-atlantic	JJ	JJ
market	NN	NN
route	NN	NN
between	IN	IN
the	DT	DT
uk	NNP	NNP
and	CC	CC
u.s.	NNP	NNP
,	,	,
"	"	"
he	PRP	PRP
said	VBD	VBD
.	.	.

his	PRP$	PRP$
comments	NNS	NNS
came	VBD	VBD
just	RB	RB
minutes	VBZ	NNS
after	IN	IN
the	DT	DT
latest	JJS	JJS
set	VBN	NN
of	IN	IN
open	JJ	NNP
skies	NNS	NNP
talks	NNS	NNS
ended	VBN	VBD
in	IN	IN
london	NNP	NNP
with	IN	IN
no	DT	DT
deal	NN	NN
signed	VBD	VBD
.	.	.

industry	NN	NN
sources	NNS	NNS
said	VBD	VBD
there	EX	EX
was	VBD	VBD
no	DT	DT
new	JJ	JJ
date	NN	NN
for	IN	IN
fresh	JJ	JJ
talks	NNS	NNS
and	CC	CC
blamed	VBD	VBD
the	DT	DT
deadlock	NN	NN
on	IN	IN
uncertainty	NN	NN
over	IN	IN
whether	IN	IN
the	DT	DT
british	NNP	JJ
airways-american	JJ	JJ
deal	NN	NN
would	MD	MD
be	VB	VB
cleared	VBN	VBN
.	.	.

the	DT	DT
conditions	NNS	NNS
for	IN	IN
clearance	NN	NN
of	IN	IN
the	DT	DT
alliance	NN	NN
were	VBD	VBD
that	IN	IN
british	NNP	JJ
airways	NNP	NNS
and	CC	CC
american	JJ	JJ
drop	NN	NN
168	CD	CD
slots	NNS	NNS
at	IN	IN
london	NNP	NNP
heathrow	NNP	NNP
airport	NN	NN
,	,	,
the	DT	DT
busiest	JJS	JJS
in	IN	IN
europe	NNP	NNP
.	.	.

american	NNP	NNP
's	POS	POS
parent	NN	NN
,	,	,
amr	NNP	NNP
corp.	NNP	NNP
,	,	,
said	VBD	VBD
it	PRP	PRP
did	VBD	VBD
not	RB	RB
view	VB	VB
the	DT	DT
terms	NNS	NNS
as	IN	IN
